Joan_var,Pere_var,Marta_var,Claudia_var,Marc_var,Maria_var
1313.43,1931.63,1866.24,2181.92,2875.53,2414.88
1313.43,1931.63,1866.24,2181.92,2875.53,2414.88
1313.43,1931.63,1884.9,2181.92,2875.53,2414.88
1313.43,1931.63,1884.9,2181.92,2875.53,2414.88
1313.43,1931.63,1884.9,2181.92,2875.53,2414.88
1313.43,1950.95,1884.9,2181.92,2875.53,2414.88
1313.43,1950.95,1884.9,2203.74,2875.53,2414.88
1313.43,1950.95,1884.9,2203.74,2875.53,2414.88
1313.43,1950.95,1884.9,2203.74,2875.53,2439.03
1313.43,1950.95,1884.9,2203.74,2875.53,2439.03
1326.56,1950.95,1884.9,2203.74,2904.28,2439.03
1326.56,1950.95,1884.9,2203.74,2904.28,2439.03
1326.56,1950.95,1884.9,2203.74,2904.28,2439.03
1326.56,1950.95,1884.9,2203.74,2904.28,2439.03
1326.56,1950.95,1903.75,2203.74,2904.28,2439.03
1326.56,1950.95,1903.75,2203.74,2904.28,2439.03
1326.56,1950.95,1903.75,2203.74,2904.28,2439.03
1326.56,1970.46,1903.75,2203.74,2904.28,2439.03
1326.56,1970.46,1903.75,2225.78,2904.28,2439.03
1326.56,1970.46,1903.75,2225.78,2904.28,2439.03
1326.56,1970.46,1903.75,2225.78,2904.28,2463.42
1326.56,1970.46,1903.75,2225.78,2904.28,2463.42
1339.83,1970.46,1903.75,2225.78,2933.32,2463.42
1339.83,1970.46,1903.75,2225.78,2933.32,2463.42
1339.83,1970.46,1903.75,2225.78,2933.32,2463.42
1339.83,1970.46,1903.75,2225.78,2933.32,2463.42
1339.83,1970.46,1922.79,2225.78,2933.32,2463.42
1339.83,1970.46,1922.79,2225.78,2933.32,2463.42
1339.83,1970.46,1922.79,2225.78,2933.32,2463.42
1339.83,1990.16,1922.79,2225.78,2933.32,2463.42
1339.83,1990.16,1922.79,2248.04,2933.32,2463.42
1339.83,1990.16,1922.79,2248.04,2933.32,2463.42
1339.83,1990.16,1922.79,2248.04,2933.32,2488.05
1339.83,1990.16,1922.79,2248.04,2933.32,2488.05
1353.23,1990.16,1922.79,2248.04,2962.66,2488.05
1353.23,1990.16,1922.79,2248.04,2962.66,2488.05
1353.23,1990.16,1922.79,2248.04,2962.66,2488.05
1353.23,1990.16,1922.79,2248.04,2962.66,2488.05
1353.23,1990.16,1942.02,2248.04,2962.66,2488.05
1353.23,1990.16,1942.02,2248.04,2962.66,2488.05
1353.23,1990.16,1942.02,2248.04,2962.66,2488.05
1353.23,2010.06,1942.02,2248.04,2962.66,2488.05
1353.23,2010.06,1942.02,2270.52,2962.66,2488.05
1353.23,2010.06,1942.02,2270.52,2962.66,2488.05
1353.23,2010.06,1942.02,2270.52,2962.66,2512.93
1353.23,2010.06,1942.02,2270.52,2962.66,2512.93
1366.76,2010.06,1942.02,2270.52,2992.28,2512.93
1366.76,2010.06,1942.02,2270.52,2992.28,2512.93
1366.76,2010.06,1942.02,2270.52,2992.28,2512.93
1366.76,2010.06,1942.02,2270.52,2992.28,2512.93
1366.76,2010.06,1961.44,2270.52,2992.28,2512.93
1366.76,2010.06,1961.44,2270.52,2992.28,2512.93
1366.76,2010.06,1961.44,2270.52,2992.28,2512.93
1366.76,2030.16,1961.44,2270.52,2992.28,2512.93
1366.76,2030.16,1961.44,2293.22,2992.28,2512.93
1366.76,2030.16,1961.44,2293.22,2992.28,2512.93
1366.76,2030.16,1961.44,2293.22,2992.28,2538.06
1366.76,2030.16,1961.44,2293.22,2992.28,2538.06
1380.43,2030.16,1961.44,2293.22,3022.21,2538.06
1380.43,2030.16,1961.44,2293.22,3022.21,2538.06
1380.43,2030.16,1961.44,2293.22,3022.21,2538.06
1380.43,2030.16,1961.44,2293.22,3022.21,2538.06
1380.43,2030.16,1981.05,2293.22,3022.21,2538.06
1380.43,2030.16,1981.05,2293.22,3022.21,2538.06
1380.43,2030.16,1981.05,2293.22,3022.21,2538.06
1380.43,2050.47,1981.05,2293.22,3022.21,2538.06
1380.43,2050.47,1981.05,2316.15,3022.21,2538.06
1380.43,2050.47,1981.05,2316.15,3022.21,2538.06
1380.43,2050.47,1981.05,2316.15,3022.21,2563.44
1380.43,2050.47,1981.05,2316.15,3022.21,2563.44
1394.23,2050.47,1981.05,2316.15,3052.43,2563.44
1394.23,2050.47,1981.05,2316.15,3052.43,2563.44
1394.23,2050.47,1981.05,2316.15,3052.43,2563.44
1394.23,2050.47,1981.05,2316.15,3052.43,2563.44
1394.23,2050.47,2000.86,2316.15,3052.43,2563.44
1394.23,2050.47,2000.86,2316.15,3052.43,2563.44
1394.23,2050.47,2000.86,2316.15,3052.43,2563.44
1394.23,2070.97,2000.86,2316.15,3052.43,2563.44
1394.23,2070.97,2000.86,2339.32,3052.43,2563.44
1394.23,2070.97,2000.86,2339.32,3052.43,2563.44
1394.23,2070.97,2000.86,2339.32,3052.43,2589.08
1394.23,2070.97,2000.86,2339.32,3052.43,2589.08
1408.17,2070.97,2000.86,2339.32,3082.95,2589.08
1408.17,2070.97,2000.86,2339.32,3082.95,2589.08
1408.17,2070.97,2000.86,2339.32,3082.95,2589.08
1408.17,2070.97,2000.86,2339.32,3082.95,2589.08
1408.17,2070.97,2020.87,2339.32,3082.95,2589.08
1408.17,2070.97,2020.87,2339.32,3082.95,2589.08
1408.17,2070.97,2020.87,2339.32,3082.95,2589.08
1408.17,2091.68,2020.87,2339.32,3082.95,2589.08
1408.17,2091.68,2020.87,2362.71,3082.95,2589.08
1408.17,2091.68,2020.87,2362.71,3082.95,2589.08
1408.17,2091.68,2020.87,2362.71,3082.95,2614.97
1408.17,2091.68,2020.87,2362.71,3082.95,2614.97
1422.25,2091.68,2020.87,2362.71,3113.78,2614.97
1422.25,2091.68,2020.87,2362.71,3113.78,2614.97
1422.25,2091.68,2020.87,2362.71,3113.78,2614.97
1422.25,2091.68,2020.87,2362.71,3113.78,2614.97
1422.25,2091.68,2041.08,2362.71,3113.78,2614.97
1422.25,2091.68,2041.08,2362.71,3113.78,2614.97
1422.25,2091.68,2041.08,2362.71,3113.78,2614.97
1422.25,2112.6,2041.08,2362.71,3113.78,2614.97
1422.25,2112.6,2041.08,2386.34,3113.78,2614.97
1422.25,2112.6,2041.08,2386.34,3113.78,2614.97
1422.25,2112.6,2041.08,2386.34,3113.78,2641.12
1422.25,2112.6,2041.08,2386.34,3113.78,2641.12
1436.48,2112.6,2041.08,2386.34,3144.92,2641.12
1436.48,2112.6,2041.08,2386.34,3144.92,2641.12
1436.48,2112.6,2041.08,2386.34,3144.92,2641.12
1436.48,2112.6,2041.08,2386.34,3144.92,2641.12
1436.48,2112.6,2061.49,2386.34,3144.92,2641.12
1436.48,2112.6,2061.49,2386.34,3144.92,2641.12
1436.48,2112.6,2061.49,2386.34,3144.92,2641.12
1436.48,2133.72,2061.49,2386.34,3144.92,2641.12
1436.48,2133.72,2061.49,2410.2,3144.92,2641.12
1436.48,2133.72,2061.49,2410.2,3144.92,2641.12
1436.48,2133.72,2061.49,2410.2,3144.92,2667.53
1436.48,2133.72,2061.49,2410.2,3144.92,2667.53
1450.84,2133.72,2061.49,2410.2,3176.37,2667.53
1450.84,2133.72,2061.49,2410.2,3176.37,2667.53
1450.84,2133.72,2061.49,2410.2,3176.37,2667.53
1450.84,2133.72,2061.49,2410.2,3176.37,2667.53
1450.84,2133.72,2082.1,2410.2,3176.37,2667.53
1450.84,2133.72,2082.1,2410.2,3176.37,2667.53
1450.84,2133.72,2082.1,2410.2,3176.37,2667.53
1450.84,2155.06,2082.1,2410.2,3176.37,2667.53
1450.84,2155.06,2082.1,2434.3,3176.37,2667.53
1450.84,2155.06,2082.1,2434.3,3176.37,2667.53
1450.84,2155.06,2082.1,2434.3,3176.37,2694.2
1450.84,2155.06,2082.1,2434.3,3176.37,2694.2
1465.35,2155.06,2082.1,2434.3,3208.13,2694.2
1465.35,2155.06,2082.1,2434.3,3208.13,2694.2
1465.35,2155.06,2082.1,2434.3,3208.13,2694.2
1465.35,2155.06,2082.1,2434.3,3208.13,2694.2
1465.35,2155.06,2102.92,2434.3,3208.13,2694.2
1465.35,2155.06,2102.92,2434.3,3208.13,2694.2
1465.35,2155.06,2102.92,2434.3,3208.13,2694.2
1465.35,2176.61,2102.92,2434.3,3208.13,2694.2
1465.35,2176.61,2102.92,2458.64,3208.13,2694.2
1465.35,2176.61,2102.92,2458.64,3208.13,2694.2
1465.35,2176.61,2102.92,2458.64,3208.13,2721.14
1465.35,2176.61,2102.92,2458.64,3208.13,2721.14
1480.0,2176.61,2102.92,2458.64,3240.22,2721.14
1480.0,2176.61,2102.92,2458.64,3240.22,2721.14
1480.0,2176.61,2102.92,2458.64,3240.22,2721.14
1480.0,2176.61,2102.92,2458.64,3240.22,2721.14
1480.0,2176.61,2123.95,2458.64,3240.22,2721.14
1480.0,2176.61,2123.95,2458.64,3240.22,2721.14
1480.0,2176.61,2123.95,2458.64,3240.22,2721.14
1480.0,2198.38,2123.95,2458.64,3240.22,2721.14
1480.0,2198.38,2123.95,2483.23,3240.22,2721.14
1480.0,2198.38,2123.95,2483.23,3240.22,2721.14
1480.0,2198.38,2123.95,2483.23,3240.22,2748.36
1480.0,2198.38,2123.95,2483.23,3240.22,2748.36
1494.8,2198.38,2123.95,2483.23,3272.62,2748.36
1494.8,2198.38,2123.95,2483.23,3272.62,2748.36
1494.8,2198.38,2123.95,2483.23,3272.62,2748.36
1494.8,2198.38,2123.95,2483.23,3272.62,2748.36
1494.8,2198.38,2145.19,2483.23,3272.62,2748.36
1494.8,2198.38,2145.19,2483.23,3272.62,2748.36
1494.8,2198.38,2145.19,2483.23,3272.62,2748.36
1494.8,2220.36,2145.19,2483.23,3272.62,2748.36
1494.8,2220.36,2145.19,2508.06,3272.62,2748.36
1494.8,2220.36,2145.19,2508.06,3272.62,2748.36
1494.8,2220.36,2145.19,2508.06,3272.62,2775.84
1494.8,2220.36,2145.19,2508.06,3272.62,2775.84
1509.75,2220.36,2145.19,2508.06,3305.34,2775.84
1509.75,2220.36,2145.19,2508.06,3305.34,2775.84
1509.75,2220.36,2145.19,2508.06,3305.34,2775.84
1509.75,2220.36,2145.19,2508.06,3305.34,2775.84
1509.75,2220.36,2166.65,2508.06,3305.34,2775.84
1509.75,2220.36,2166.65,2508.06,3305.34,2775.84
1509.75,2220.36,2166.65,2508.06,3305.34,2775.84
1509.75,2242.56,2166.65,2508.06,3305.34,2775.84
1509.75,2242.56,2166.65,2533.14,3305.34,2775.84
1509.75,2242.56,2166.65,2533.14,3305.34,2775.84
1509.75,2242.56,2166.65,2533.14,3305.34,2803.6
1509.75,2242.56,2166.65,2533.14,3305.34,2803.6
1524.85,2242.56,2166.65,2533.14,3338.4,2803.6
1524.85,2242.56,2166.65,2533.14,3338.4,2803.6
1524.85,2242.56,2166.65,2533.14,3338.4,2803.6
1524.85,2242.56,2166.65,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
1524.85,2242.56,2188.31,2533.14,3338.4,2803.6
